ID_Frase,Frase_Original,N_Perturbacoes,Estabilidade_Jaccard,Top_Palavras,Explicacao_SLM
79,"Produto muito bom, da um pouco de trabalho para atualizar, não trava.",1000,1.0,"[np.str_('bom'), np.str_('não'), np.str_('muito'), np.str_('pouco')]","Com base nos pesos calculados pelo LIME, a frase é considerada levemente positiva. A palavra ""bom"" tem um peso positivo de 0.1909, indicando um sentimento positivo. Embora a palavra ""não"" tenha um peso negativo de -0.1820, que é um pouco maior, o peso positivo de ""bom"" ainda prevalece. Além disso, as palavras ""muito"" e ""pouco"" têm pesos menores, não influenciando significativamente a classificação final. Portanto, o modelo decidiu que a frase é ligeiramente positiva."
80,"O produto em si é excelente e recomendo sim. Marquei ""excelente"" e ""sim"" na avaliação para não prejudicar as vendas da digipack como um todo. Mas se tivesse que avaliar o manuseio das Americanas seria RUIM e não a recomendaria!  Minha box de Blu-Ray veio com avaria, com a caixa amassada. Tanto a luva quanto a digipack. Não sei se saiu da loja assim ou se foi no transporte. Entretanto a embalagem de transporte que as Americanas acomodou meu produto era muito maior que ele. A box ficava folgada, ""sambando"" por dentro. Não tiveram o cuidado de colocar sacos-bolhas, isopores ou qualquer outra coisa que imobilizasse para que não se movimentar. Para se ter uma ideia, a caixa que veio embalando media cerca de 31cm x 21cm contra 17,3cm x 14cm da digipack, esta completamente solta por dentro!  Solicitei a troca e estou aguardando se resolverão meu problema. Essa é uma edição de colecionador. Quem coleciona deve ter ideia da chateação que tive ao ver minha Pegasus Box amassada. Sem falar que pagamos muito caro para receber com defeito!",10,0.0,"[np.str_('A'), np.str_('transporte'), np.str_('Minha'), np.str_('sambando')]","Com base nos pesos calculados pelo LIME, o modelo considerou que as palavras ""transporte"", ""Minha"", e ""sambando"" têm influência negativa na classificação. Essas palavras indicam problemas com o manuseio e a embalagem do produto, sugerindo que o usuário teve uma experiência ruim com o transporte e a entrega. Portanto, o modelo decidiu que o sentimento da frase é negativo devido a esses aspectos mencionados."
80,"O produto em si é excelente e recomendo sim. Marquei ""excelente"" e ""sim"" na avaliação para não prejudicar as vendas da digipack como um todo. Mas se tivesse que avaliar o manuseio das Americanas seria RUIM e não a recomendaria!  Minha box de Blu-Ray veio com avaria, com a caixa amassada. Tanto a luva quanto a digipack. Não sei se saiu da loja assim ou se foi no transporte. Entretanto a embalagem de transporte que as Americanas acomodou meu produto era muito maior que ele. A box ficava folgada, ""sambando"" por dentro. Não tiveram o cuidado de colocar sacos-bolhas, isopores ou qualquer outra coisa que imobilizasse para que não se movimentar. Para se ter uma ideia, a caixa que veio embalando media cerca de 31cm x 21cm contra 17,3cm x 14cm da digipack, esta completamente solta por dentro!  Solicitei a troca e estou aguardando se resolverão meu problema. Essa é uma edição de colecionador. Quem coleciona deve ter ideia da chateação que tive ao ver minha Pegasus Box amassada. Sem falar que pagamos muito caro para receber com defeito!",50,0.0,"[np.str_('não'), np.str_('Não'), np.str_('troca'), np.str_('ter')]","Com base nos pesos calculados pelo LIME, podemos ver que as palavras ""não"", ""Não"", ""troca"" e ""ter"" têm pesos negativos. Isso sugere que o modelo está levando em consideração a negativa expressa sobre o manuseio das Americanas e a necessidade de troca como indicativos de um sentimento negativo. Portanto, mesmo que a frase comece com palavras positivas, esses pesos negativos indicam que o sentimento geral é mais negativo devido aos problemas com o manuseio e a embalagem do produto."
80,"O produto em si é excelente e recomendo sim. Marquei ""excelente"" e ""sim"" na avaliação para não prejudicar as vendas da digipack como um todo. Mas se tivesse que avaliar o manuseio das Americanas seria RUIM e não a recomendaria!  Minha box de Blu-Ray veio com avaria, com a caixa amassada. Tanto a luva quanto a digipack. Não sei se saiu da loja assim ou se foi no transporte. Entretanto a embalagem de transporte que as Americanas acomodou meu produto era muito maior que ele. A box ficava folgada, ""sambando"" por dentro. Não tiveram o cuidado de colocar sacos-bolhas, isopores ou qualquer outra coisa que imobilizasse para que não se movimentar. Para se ter uma ideia, a caixa que veio embalando media cerca de 31cm x 21cm contra 17,3cm x 14cm da digipack, esta completamente solta por dentro!  Solicitei a troca e estou aguardando se resolverão meu problema. Essa é uma edição de colecionador. Quem coleciona deve ter ideia da chateação que tive ao ver minha Pegasus Box amassada. Sem falar que pagamos muito caro para receber com defeito!",100,0.3333333333333333,"[np.str_('não'), np.str_('Não'), np.str_('excelente'), np.str_('loja')]","Com base nos pesos calculados pelo LIME, o modelo considerou que a frase tem um sentimento misto, mas inclinado para negativo. Isso ocorre porque as palavras ""não"" e ""Não"" têm pesos negativos, indicando desaprovação. Além disso, a palavra ""excelente"", embora positiva, tem um peso muito baixo, quase neutro. Portanto, esses pesos sugerem que o usuário expressou mais críticas do que elogios, levando o modelo a classificar o sentimento da frase como levemente negativo."
80,"O produto em si é excelente e recomendo sim. Marquei ""excelente"" e ""sim"" na avaliação para não prejudicar as vendas da digipack como um todo. Mas se tivesse que avaliar o manuseio das Americanas seria RUIM e não a recomendaria!  Minha box de Blu-Ray veio com avaria, com a caixa amassada. Tanto a luva quanto a digipack. Não sei se saiu da loja assim ou se foi no transporte. Entretanto a embalagem de transporte que as Americanas acomodou meu produto era muito maior que ele. A box ficava folgada, ""sambando"" por dentro. Não tiveram o cuidado de colocar sacos-bolhas, isopores ou qualquer outra coisa que imobilizasse para que não se movimentar. Para se ter uma ideia, a caixa que veio embalando media cerca de 31cm x 21cm contra 17,3cm x 14cm da digipack, esta completamente solta por dentro!  Solicitei a troca e estou aguardando se resolverão meu problema. Essa é uma edição de colecionador. Quem coleciona deve ter ideia da chateação que tive ao ver minha Pegasus Box amassada. Sem falar que pagamos muito caro para receber com defeito!",200,0.6,"[np.str_('não'), np.str_('Não'), np.str_('veio'), np.str_('excelente')]","Com base nos pesos calculados pelo LIME, o modelo considerou que a frase tem um sentimento misto, mas inclinado para o negativo. Isso ocorre porque as palavras ""não"" e ""Não"" têm pesos negativos, indicando desaprovação, e a palavra ""veio"" também contribui com um peso negativo, sugerindo algum problema. Embora ""excelente"" tenha um peso positivo, os pesos negativos são mais fortes, levando o modelo a classificar o sentimento da frase como levemente negativo."
80,"O produto em si é excelente e recomendo sim. Marquei ""excelente"" e ""sim"" na avaliação para não prejudicar as vendas da digipack como um todo. Mas se tivesse que avaliar o manuseio das Americanas seria RUIM e não a recomendaria!  Minha box de Blu-Ray veio com avaria, com a caixa amassada. Tanto a luva quanto a digipack. Não sei se saiu da loja assim ou se foi no transporte. Entretanto a embalagem de transporte que as Americanas acomodou meu produto era muito maior que ele. A box ficava folgada, ""sambando"" por dentro. Não tiveram o cuidado de colocar sacos-bolhas, isopores ou qualquer outra coisa que imobilizasse para que não se movimentar. Para se ter uma ideia, a caixa que veio embalando media cerca de 31cm x 21cm contra 17,3cm x 14cm da digipack, esta completamente solta por dentro!  Solicitei a troca e estou aguardando se resolverão meu problema. Essa é uma edição de colecionador. Quem coleciona deve ter ideia da chateação que tive ao ver minha Pegasus Box amassada. Sem falar que pagamos muito caro para receber com defeito!",500,1.0,"[np.str_('não'), np.str_('Não'), np.str_('excelente'), np.str_('veio')]","Com base nos pesos calculados pelo LIME, podemos ver que o modelo está levando em consideração principalmente a palavra ""excelente"", que tem um peso positivo de 0.0911, indicando um sentimento positivo. No entanto, as palavras ""não"" e ""Não"" têm pesos negativos (-0.1817 e -0.1002, respectivamente), sugerindo que o usuário expressou descontentamento. A palavra ""veio"" tem um peso negativo menor (-0.0581), mas ainda assim contribui para um sentimento geral levemente negativo. Portanto, apesar da menção positiva ao produto, o modelo decidiu que o sentimento da frase é ligeiramente negativo devido à crítica sobre o manuseio e a entrega do produto."
80,"O produto em si é excelente e recomendo sim. Marquei ""excelente"" e ""sim"" na avaliação para não prejudicar as vendas da digipack como um todo. Mas se tivesse que avaliar o manuseio das Americanas seria RUIM e não a recomendaria!  Minha box de Blu-Ray veio com avaria, com a caixa amassada. Tanto a luva quanto a digipack. Não sei se saiu da loja assim ou se foi no transporte. Entretanto a embalagem de transporte que as Americanas acomodou meu produto era muito maior que ele. A box ficava folgada, ""sambando"" por dentro. Não tiveram o cuidado de colocar sacos-bolhas, isopores ou qualquer outra coisa que imobilizasse para que não se movimentar. Para se ter uma ideia, a caixa que veio embalando media cerca de 31cm x 21cm contra 17,3cm x 14cm da digipack, esta completamente solta por dentro!  Solicitei a troca e estou aguardando se resolverão meu problema. Essa é uma edição de colecionador. Quem coleciona deve ter ideia da chateação que tive ao ver minha Pegasus Box amassada. Sem falar que pagamos muito caro para receber com defeito!",1000,1.0,"[np.str_('não'), np.str_('Não'), np.str_('excelente'), np.str_('veio')]","Com base nos pesos calculados pelo LIME, o modelo considerou que a frase tem um sentimento misto, mas inclinado para o negativo. Isso ocorre porque as palavras ""não"" e ""Não"" têm pesos negativos, indicando desaprovação. Embora ""excelente"" tenha um peso positivo, os pesos negativos de ""não"" e ""Não"" são mais fortes, sugerindo que o usuário não está totalmente satisfeito."
81,"TV, MUITO BOA. ATENDEU TODAS AS MINHAS NECESSIDADES",10,0.0,"[np.str_('MUITO'), np.str_('BOA'), np.str_('MINHAS'), np.str_('ATENDEU')]","Com base nos pesos calculados pelo LIME, podemos ver que as palavras ""MUITO"" e ""BOA"" têm pesos positivos, indicando que essas expressões contribuíram para a classificação positiva da frase. Embora os pesos sejam baixos, eles ainda são positivos, sugerindo que o modelo considerou a frase como expressando um sentimento positivo. Portanto, o modelo decidiu que a frase é positiva, pois as palavras mais importantes nela têm pesos ligeiramente favoráveis à classe positiva."
81,"TV, MUITO BOA. ATENDEU TODAS AS MINHAS NECESSIDADES",50,0.6,"[np.str_('BOA'), np.str_('MUITO'), np.str_('MINHAS'), np.str_('NECESSIDADES')]","Com base nos pesos calculados pelo LIME, podemos ver que as palavras ""BOA"" e ""MUITO"" tiveram os maiores impactos positivos na classificação da frase. A palavra ""BOA"" recebeu um peso de 0.0217, indicando uma forte associação com a classe positiva. Além disso, ""MUITO"" também contribuiu positivamente com um peso de 0.0189. Juntas, essas palavras sugerem que o usuário está muito satisfeito com a TV, expressando que ela atendeu todas as suas necessidades, o que leva o modelo a classificar a frase como positiva."
81,"TV, MUITO BOA. ATENDEU TODAS AS MINHAS NECESSIDADES",100,1.0,"[np.str_('BOA'), np.str_('MUITO'), np.str_('MINHAS'), np.str_('NECESSIDADES')]","Com base nos pesos calculados pelo LIME, podemos ver que as palavras ""BOA"" e ""MUITO"" têm pesos positivos significativos, indicando que essas palavras são muito importantes para a classificação positiva da frase. As outras palavras, embora tenham pesos positivos, são menos influentes. Portanto, a frase foi classificada como positiva, pois as palavras-chave ""BOA"" e ""MUITO"" sugerem que a TV atendeu às expectativas do usuário de maneira excelente."
81,"TV, MUITO BOA. ATENDEU TODAS AS MINHAS NECESSIDADES",200,1.0,"[np.str_('BOA'), np.str_('MUITO'), np.str_('MINHAS'), np.str_('NECESSIDADES')]","Com base nos pesos calculados pelo LIME, podemos ver que as palavras ""BOA"" e ""MUITO"" têm pesos positivos significativos, indicando que essas palavras são muito importantes para a classificação positiva da frase. As outras palavras, embora tenham pesos positivos, são menos influentes. Portanto, a frase foi classificada como positiva, pois as palavras-chave ""BOA"" e ""MUITO"" sugerem que a TV atendeu às expectativas do usuário de maneira excelente."
81,"TV, MUITO BOA. ATENDEU TODAS AS MINHAS NECESSIDADES",500,1.0,"[np.str_('BOA'), np.str_('MUITO'), np.str_('MINHAS'), np.str_('NECESSIDADES')]","Com base nos pesos calculados pelo LIME, podemos ver que as palavras ""BOA"" e ""MUITO"" têm pesos positivos significativos, indicando que essas expressões têm um impacto positivo na classificação da frase. As outras palavras, embora tenham pesos positivos, são menos influentes. Portanto, a frase foi classificada como positiva, pois as palavras-chave ""BOA"" e ""MUITO"" sugerem que o usuário está satisfeito com a TV e acredita que ela atendeu suas necessidades."
